,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NM_024057,2057.60311,-1.419654998,0.241214855,5.885437684,3.97E-09,2.45E-07
NM_001444,396.4736393,-1.780638721,0.302628384,5.883911805,4.01E-09,2.46E-07
NM_006026,5364.114489,2.126612117,0.361685077,-5.879734194,4.11E-09,2.52E-07
NM_006755,4783.574574,-1.383326939,0.23529495,5.879118684,4.12E-09,2.52E-07
NM_001080472,993.4611525,1.503599294,0.256235866,-5.868028218,4.41E-09,2.69E-07
NM_007350,32495.34224,1.40484955,0.239443912,-5.86713414,4.43E-09,2.69E-07
NM_030641,164.2976688,2.541027989,0.43366509,-5.859424812,4.64E-09,2.81E-07
NM_018704,2043.830678,1.547462508,0.264619991,-5.84786698,4.98E-09,3.00E-07
NR_003284,1744.919715,-1.54844841,0.264803788,5.847531201,4.99E-09,3.00E-07
NM_030762,293.7097501,2.025400692,0.346658767,-5.842635141,5.14E-09,3.08E-07
NM_002425,24.82352929,3.68737519,0.631428688,-5.839733387,5.23E-09,3.12E-07
NM_014463,1388.076224,-1.457152092,0.249626023,5.837340488,5.30E-09,3.16E-07
NM_030771,392.9116969,-1.624331886,0.278345894,5.835659596,5.36E-09,3.18E-07
NM_032818,764.1694384,-1.692913593,0.290347623,5.830643892,5.52E-09,3.27E-07
NM_014801,1142.306549,1.481476122,0.254830345,-5.813578132,6.12E-09,3.61E-07
NM_004687,3471.477266,-1.397894637,0.240499923,5.812453575,6.16E-09,3.62E-07
NR_120367,24.26704598,3.65766264,0.629725071,-5.808348454,6.31E-09,3.70E-07
NM_001311,991.7585552,-1.483552414,0.255500832,5.806448467,6.38E-09,3.73E-07
NM_080668,4354.360636,-1.64650903,0.283653378,5.804651582,6.45E-09,3.76E-07
NM_005165,675.6423475,-1.551820893,0.268287981,5.784161061,7.29E-09,4.24E-07
NM_002795,354.172824,-1.653981475,0.286331845,5.776449603,7.63E-09,4.42E-07
NM_022045,1017.81255,-1.466528552,0.254262096,5.767782838,8.03E-09,4.64E-07
NR_104462,72.53343558,2.474170471,0.429317358,-5.763033853,8.26E-09,4.76E-07
NM_004655,1431.440849,-1.71405984,0.29748721,5.761793391,8.32E-09,4.78E-07
NM_006708,9411.503145,-1.345595177,0.233715419,5.757408652,8.54E-09,4.89E-07
NM_006600,4182.921613,-1.381981236,0.240571437,5.744577385,9.22E-09,5.26E-07
NM_052897,3536.9428,1.818017001,0.316793948,-5.73879966,9.53E-09,5.43E-07
NM_003241,29.71380777,3.383165444,0.590216911,-5.732071346,9.92E-09,5.61E-07
NM_203349,108.9186176,2.607673809,0.454904879,-5.732349619,9.90E-09,5.61E-07
NM_014981,2315.384776,1.471025952,0.256869639,-5.726741223,1.02E-08,5.77E-07
NM_002687,9124.678291,-1.489072006,0.260226213,5.722221413,1.05E-08,5.91E-07
NM_000494,202.3387781,1.823167266,0.318696523,-5.720700206,1.06E-08,5.95E-07
NM_152279,607.8533009,1.509105694,0.263819653,-5.720217124,1.06E-08,5.95E-07
NR_130916,46.81358498,-2.956767747,0.51696573,5.719465674,1.07E-08,5.96E-07
NM_022842,21274.23362,1.375602531,0.240662861,-5.715890382,1.09E-08,6.07E-07
NM_024857,870.626271,-1.677723462,0.293624143,5.713847111,1.10E-08,6.12E-07
NR_104644,37.02752629,3.133921907,0.55010837,-5.696917332,1.22E-08,6.74E-07
NM_006244,868.601381,1.483324121,0.261024886,-5.682692346,1.33E-08,7.31E-07
NM_001243328,227.6957576,1.948551048,0.343060398,-5.679906686,1.35E-08,7.40E-07
NM_002266,513.3933432,-1.696126817,0.299034303,5.672014218,1.41E-08,7.73E-07
NM_004905,8371.621818,-1.325722793,0.233849376,5.669131206,1.44E-08,7.84E-07
NM_002977,39.80689742,3.05714433,0.539675751,-5.66477987,1.47E-08,8.02E-07
NM_001010872,1491.027401,1.467915353,0.259198393,-5.663288796,1.48E-08,8.07E-07
NM_014244,53.37294166,-2.661083933,0.469963028,5.662326132,1.49E-08,8.09E-07
NR_038958,1152.772553,1.443811605,0.255227831,-5.656952071,1.54E-08,8.32E-07
NR_104627,94.67255971,2.236774077,0.395817719,-5.651020581,1.59E-08,8.59E-07
NM_001212,7819.204383,-1.319918797,0.233930241,5.642360702,1.68E-08,9.01E-07
NM_016647,809.5848693,-1.589416169,0.281902223,5.638182456,1.72E-08,9.20E-07
NM_001945,853.1348405,1.648773543,0.29258235,-5.635246093,1.75E-08,9.34E-07
NR_125367,20.22230713,3.670324708,0.651501956,-5.633635744,1.76E-08,9.40E-07
NM_032476,686.4530356,-1.58122754,0.281000934,5.627125565,1.83E-08,9.73E-07
NM_005443,3286.467269,-1.348919395,0.239799797,5.625189891,1.85E-08,9.81E-07
NM_005508,20.66486664,3.667132699,0.652335044,-5.6215479,1.89E-08,1.00E-06
NM_024674,74.87128154,2.560468581,0.455537823,-5.620759581,1.90E-08,1.00E-06
NM_018948,43891.44397,1.455711752,0.259434989,-5.611084909,2.01E-08,1.06E-06
NM_016353,2736.337707,-1.416094073,0.252407169,5.610356002,2.02E-08,1.06E-06
NM_152792,113.5095479,2.098011008,0.374015696,-5.609419692,2.03E-08,1.06E-06
NM_152551,1707.465247,-1.435459488,0.255960565,5.608127527,2.05E-08,1.07E-06
NM_020672,8978.920516,1.426215181,0.254589137,-5.602026844,2.12E-08,1.10E-06
NM_004525,22.55939166,3.550589608,0.634229811,-5.598269817,2.17E-08,1.12E-06
NM_003276,4447.160288,-1.567777866,0.280350424,5.592207941,2.24E-08,1.16E-06
NM_014188,2259.170593,-1.383684543,0.248029267,5.578714803,2.42E-08,1.25E-06
NM_003532,50.37797241,2.828923764,0.507805308,-5.570882619,2.53E-08,1.30E-06
NM_014412,184.3360431,-1.792180277,0.322020447,5.565423859,2.62E-08,1.34E-06
NM_001304815,359.4778479,1.821747477,0.32748968,-5.562763,2.66E-08,1.36E-06
NM_058238,840.8097417,1.594217835,0.286794586,-5.558744529,2.72E-08,1.39E-06
NM_001687,261.7349236,-1.714947267,0.308591716,5.557334107,2.74E-08,1.39E-06
NM_002858,2378.172542,-1.407397133,0.253334195,5.555496102,2.77E-08,1.40E-06
NM_018725,591.1936689,-1.670908429,0.300924004,5.552592712,2.81E-08,1.42E-06
NM_017613,1482.025357,-1.410442394,0.254331622,5.545682368,2.93E-08,1.48E-06
NM_012081,2690.129974,1.460195827,0.2637205,-5.536906794,3.08E-08,1.55E-06
NM_016310,761.8637238,-1.867997652,0.337387364,5.536655634,3.08E-08,1.55E-06
NR_027130,313.8503884,-1.712500408,0.309323269,5.536280579,3.09E-08,1.55E-06
NM_001276713,83.6735304,2.496265189,0.451074862,-5.534037473,3.13E-08,1.56E-06
NM_000199,1463.215716,1.358674302,0.245633391,-5.531309478,3.18E-08,1.57E-06
NM_001037738,1069.064641,-1.519109976,0.274625987,5.531559467,3.17E-08,1.57E-06
NM_013402,1735.993559,-1.474853168,0.266634158,5.531373707,3.18E-08,1.57E-06
NM_020890,1956.532229,-1.48531451,0.268541992,5.531032585,3.18E-08,1.57E-06
NM_005809,5536.719326,-1.295331417,0.234232568,5.530108072,3.20E-08,1.58E-06
NM_005252,680.3317975,1.667986777,0.302214733,-5.51921067,3.41E-08,1.67E-06
NM_005253,1503.17069,1.356416618,0.246417406,-5.504548732,3.70E-08,1.81E-06
NM_006938,447.5106263,-1.539162352,0.279640661,5.504072075,3.71E-08,1.81E-06
NM_020946,306.9288708,-1.605466841,0.291695633,5.503911128,3.71E-08,1.81E-06
NM_006750,1776.835595,-1.426046735,0.259182516,5.502094644,3.75E-08,1.83E-06
NM_080283,26.08671765,3.345832946,0.608814287,-5.49565445,3.89E-08,1.89E-06
NM_024693,261.1126968,-1.642766116,0.298970599,5.494741363,3.91E-08,1.89E-06
NM_024820,172.4788387,1.796958581,0.327041203,-5.49459385,3.92E-08,1.89E-06
NM_001719,332.9212818,-1.612340326,0.29362292,5.491193683,3.99E-08,1.92E-06
NM_015960,1454.495149,-1.396446681,0.254479781,5.487456305,4.08E-08,1.96E-06
NM_000154,546.7703463,-1.587796545,0.28997121,5.475704103,4.36E-08,2.08E-06
NM_001145652,831.4465929,1.821800758,0.332682236,-5.476098687,4.35E-08,2.08E-06
NM_006262,250.6258084,2.005223828,0.36640367,-5.472717643,4.43E-08,2.11E-06
NM_005110,611.1419523,-1.482008298,0.270976988,5.469129714,4.52E-08,2.15E-06
NM_173531,609.5441661,-1.527446724,0.279365299,5.467560678,4.56E-08,2.16E-06
NM_001373,344.5783682,1.61172841,0.294919083,-5.464985151,4.63E-08,2.19E-06
NR_133659,88.58829484,2.461500521,0.450673967,-5.461820968,4.71E-08,2.23E-06
NM_007031,60.72384697,2.483884386,0.454839531,-5.461012551,4.73E-08,2.23E-06
NM_015103,1482.74686,-1.370698125,0.251480072,5.450523838,5.02E-08,2.36E-06
NM_018206,5524.791393,-1.276265608,0.234313455,5.446830226,5.13E-08,2.40E-06
NM_002866,214.3984689,-1.758934267,0.323060797,5.44459211,5.19E-08,2.43E-06
NM_001113378,179.9269371,-1.765653223,0.324430828,5.442310255,5.26E-08,2.45E-06
NM_183009,28.8556748,-3.15320897,0.579357775,5.442593693,5.25E-08,2.45E-06
NM_004417,548.7309049,1.493216042,0.275045764,-5.428973055,5.67E-08,2.62E-06
NM_020752,433.850673,1.682662201,0.309922552,-5.429298995,5.66E-08,2.62E-06
NR_003068,133.6001382,-2.096076522,0.38606046,5.429399633,5.65E-08,2.62E-06
NM_138421,1371.75962,-1.332876183,0.245840813,5.421704259,5.90E-08,2.72E-06
NM_005707,1208.769533,-1.514637977,0.279736275,5.414521139,6.15E-08,2.82E-06
NM_001999,28.96588979,3.162129011,0.584064211,-5.414009199,6.16E-08,2.83E-06
NM_153613,1291.115247,-1.417191156,0.263017552,5.388199929,7.12E-08,3.26E-06
NM_052947,73.18017753,2.429948962,0.451231411,-5.385150279,7.24E-08,3.30E-06
NM_015932,4391.211093,-1.262594836,0.234895007,5.375145483,7.65E-08,3.48E-06
NM_002333,873.3691503,-1.471119687,0.27384026,5.37218189,7.78E-08,3.53E-06
NR_038276,36.80042976,2.900727282,0.540466304,-5.367082569,8.00E-08,3.63E-06
NM_000479,181.46352,-1.751399106,0.326357329,5.366507654,8.03E-08,3.63E-06
NM_006822,331.5066039,-1.535291289,0.286147524,5.365383793,8.08E-08,3.64E-06
NR_026873,438.2864143,1.737993404,0.324279497,-5.359553782,8.34E-08,3.75E-06
NM_002893,312.8168684,-1.538401321,0.287069216,5.358990916,8.37E-08,3.76E-06
NM_019050,2592.151102,1.360132746,0.253869927,-5.357596941,8.43E-08,3.78E-06
NM_019034,446.4535986,1.457512292,0.272371246,-5.351197367,8.74E-08,3.90E-06
NM_001017420,1673.086086,-1.295621181,0.242236429,5.348581077,8.86E-08,3.95E-06
NM_018646,185.3711544,2.218112876,0.414768753,-5.347830229,8.90E-08,3.96E-06
NM_020062,2013.665974,-1.319896821,0.246963824,5.344494588,9.07E-08,4.02E-06
NM_012089,1141.309236,-1.428848266,0.267399722,5.343491966,9.12E-08,4.04E-06
NM_001867,5050.324032,-1.246191668,0.23327228,5.342219277,9.18E-08,4.05E-06
NM_018407,11783.71327,-1.261176509,0.236093492,5.341852068,9.20E-08,4.05E-06
NM_002536,838.6391669,1.356613258,0.254029258,-5.340381922,9.28E-08,4.07E-06
NR_026673,911.4234681,-1.349262251,0.252641142,5.34062757,9.26E-08,4.07E-06
NM_007192,11752.12491,-1.326395621,0.248533027,5.336898834,9.45E-08,4.14E-06
NM_006397,1842.594327,-1.279197667,0.240250147,5.324440732,1.01E-07,4.42E-06
NM_001008226,104.1662888,2.016437138,0.378786133,-5.323418581,1.02E-07,4.43E-06
NM_138720,76.28424435,2.478644605,0.465576794,-5.323814751,1.02E-07,4.43E-06
NM_000852,11820.24951,-1.229268227,0.230935147,5.323001898,1.02E-07,4.43E-06
NM_198571,229.9102747,1.828311832,0.344346279,-5.309515289,1.10E-07,4.76E-06
NM_004551,2080.381483,-1.273123393,0.239829293,5.308456609,1.11E-07,4.77E-06
NR_024580,105.7745525,2.038710332,0.384233366,-5.305916959,1.12E-07,4.83E-06
NM_000416,1911.98784,1.278055972,0.241351144,-5.295421242,1.19E-07,5.10E-06
NM_213636,194.8962741,1.679709791,0.317516823,-5.29014423,1.22E-07,5.24E-06
NM_153219,421.1100253,1.787870898,0.338355126,-5.284007134,1.26E-07,5.41E-06
NM_001164407,210.8659504,2.155823049,0.40816861,-5.281697305,1.28E-07,5.46E-06
NR_002936,119.1242107,2.111219574,0.399769464,-5.281092637,1.28E-07,5.47E-06
NM_002106,19698.1699,-1.239073417,0.235016852,5.272274755,1.35E-07,5.73E-06
NM_001271,6520.432705,1.299020629,0.246707025,-5.265438339,1.40E-07,5.93E-06
NM_003047,231.0855331,1.677588783,0.31864831,-5.264703225,1.40E-07,5.93E-06
NM_005879,846.859664,-1.348066511,0.256057963,5.264692791,1.40E-07,5.93E-06
NM_017581,41.0191561,2.815936378,0.535198111,-5.261484152,1.43E-07,6.02E-06
NM_001931,3576.957603,-1.274166652,0.242420923,5.256009416,1.47E-07,6.19E-06
NM_003566,1167.720374,-1.686579409,0.320990348,5.254299447,1.49E-07,6.23E-06
NM_032017,60.93999327,2.377996877,0.452631211,-5.253718296,1.49E-07,6.24E-06
NR_002308,926.8792808,-1.321448395,0.251563334,5.252945153,1.50E-07,6.25E-06
NM_014624,38217.87249,1.202584037,0.229594277,-5.237865908,1.62E-07,6.77E-06
NM_020998,264.8690214,1.817152244,0.347412584,-5.230530867,1.69E-07,7.03E-06
NM_005729,4916.447785,-1.679737216,0.321377962,5.226672065,1.73E-07,7.16E-06
NM_006079,85.20276648,2.143744411,0.41031975,-5.224570383,1.75E-07,7.22E-06
NM_001129727,53.04269521,2.529560264,0.484281722,-5.223323839,1.76E-07,7.26E-06
NM_001736,150.0715408,1.898197563,0.364255505,-5.211170555,1.88E-07,7.73E-06
NM_019096,51.4218849,2.605539517,0.500127335,-5.209752263,1.89E-07,7.78E-06
NM_016292,370.3210547,-1.480457374,0.284354375,5.206381566,1.93E-07,7.90E-06
NM_002871,822.0736073,1.330973272,0.255690503,-5.205407531,1.94E-07,7.93E-06
NM_005762,27273.87251,-1.210551652,0.23275852,5.200890833,1.98E-07,8.10E-06
NM_001270455,139.7655964,1.941435257,0.373999007,-5.191017137,2.09E-07,8.53E-06
NR_024322,2258.575943,1.276410395,0.246003861,-5.188578716,2.12E-07,8.62E-06
NM_004044,4763.78856,-1.302507916,0.251176616,5.18562571,2.15E-07,8.74E-06
NM_004450,4590.1794,-1.223896604,0.236036954,5.185190643,2.16E-07,8.74E-06
NM_001165,238.4681702,1.596848505,0.308523542,-5.175775227,2.27E-07,9.16E-06
NM_032435,1386.343036,-1.562731604,0.30193396,5.175739768,2.27E-07,9.16E-06
NM_004939,6834.057831,-1.238145008,0.239569136,5.168215867,2.36E-07,9.51E-06
NM_014238,577.4176931,1.496980088,0.289801594,-5.165534351,2.40E-07,9.63E-06
NM_052966,2817.348979,1.82079204,0.353076199,-5.156937924,2.51E-07,1.01E-05
NM_006431,179.3009707,-1.755383789,0.34057092,5.154238627,2.55E-07,1.02E-05
NR_026659,444.6657048,-1.780518277,0.345432903,5.154454768,2.54E-07,1.02E-05
NM_006607,247.6714016,-1.587349986,0.308252877,5.149505825,2.61E-07,1.04E-05
NM_001089591,1739.336077,-1.239717133,0.240787694,5.148590087,2.62E-07,1.04E-05
NM_182776,65.43349521,2.32178106,0.451059236,-5.147397222,2.64E-07,1.05E-05
NM_020754,275.0441547,1.644856918,0.319942084,-5.141108349,2.73E-07,1.08E-05
NM_020978,116.5312157,2.057433464,0.400187975,-5.141167638,2.73E-07,1.08E-05
NM_032737,14474.24541,-1.210363674,0.23551618,5.139195429,2.76E-07,1.09E-05
NM_001688,4741.01288,-1.203820588,0.23427076,5.13858661,2.77E-07,1.09E-05
NM_015895,69.51347036,-2.23828838,0.435662618,5.137664531,2.78E-07,1.09E-05
NM_000836,2565.421763,1.47517927,0.287165245,-5.137039718,2.79E-07,1.09E-05
NM_002799,3464.595391,-1.210370762,0.235664515,5.135990709,2.81E-07,1.10E-05
NM_015885,2345.591869,-1.336215529,0.260270825,5.133942803,2.84E-07,1.11E-05
NM_020201,120.8566156,-1.834830255,0.357886771,5.126845711,2.95E-07,1.15E-05
NM_181716,1540.591495,-1.28956142,0.251563077,5.126195128,2.96E-07,1.15E-05
NM_001080391,388.9356805,1.514294842,0.295656139,-5.121810922,3.03E-07,1.17E-05
NM_021214,1250.500985,-1.502062189,0.293450011,5.118630541,3.08E-07,1.19E-05
NM_173800,125.3613609,1.82566184,0.356885821,-5.115534808,3.13E-07,1.21E-05
NM_145287,213.1338567,-1.59452328,0.311873068,5.112731567,3.18E-07,1.22E-05
NM_004092,2017.217056,-1.242280905,0.243017713,5.111894469,3.19E-07,1.23E-05
NM_001257273,844.7921665,-1.821836664,0.35706506,5.102254094,3.36E-07,1.29E-05
NM_003714,7851.741179,1.198368861,0.234882323,-5.101996802,3.36E-07,1.29E-05
NM_003842,119.174149,1.922560287,0.376771545,-5.102721567,3.35E-07,1.29E-05
NM_006371,2900.960056,-1.333753167,0.261504769,5.100301505,3.39E-07,1.29E-05
NR_037927,181.3794398,1.751127563,0.343648751,-5.095690167,3.47E-07,1.32E-05
NM_024091,345.165825,-1.871701817,0.367441893,5.093871584,3.51E-07,1.33E-05
NM_006779,1699.794013,1.346800849,0.264482137,-5.092218561,3.54E-07,1.34E-05
NM_003223,1068.404248,-1.510052097,0.296823293,5.087377353,3.63E-07,1.37E-05
NM_001081,126.9879851,1.927680414,0.379060792,-5.085412295,3.67E-07,1.39E-05
NM_017947,1836.197134,1.427861806,0.280834383,-5.084355389,3.69E-07,1.39E-05
NM_022725,658.9649154,1.339070328,0.263531116,-5.081260799,3.75E-07,1.41E-05
NM_001146106,157.9735577,-1.726756246,0.340693306,5.068359768,4.01E-07,1.51E-05
NM_053024,391.1517777,-1.401287393,0.276676079,5.064721882,4.09E-07,1.53E-05
NR_027054,88.79205226,2.045246932,0.404683612,-5.053940591,4.33E-07,1.62E-05
NM_201384,162.4876761,1.796525294,0.355798893,-5.049271742,4.43E-07,1.66E-05
NM_001103175,526.0032112,1.604050459,0.318143097,-5.041915015,4.61E-07,1.72E-05
NM_000441,72.37830495,2.113440632,0.419287889,-5.040547759,4.64E-07,1.73E-05
NM_000758,18.26078631,3.263784307,0.647817464,-5.038123374,4.70E-07,1.75E-05
NM_003878,1606.563157,-1.238263894,0.245935994,5.03490308,4.78E-07,1.77E-05
NM_032704,933.0327555,-1.506176528,0.299358396,5.031348878,4.87E-07,1.80E-05
NM_020921,1146.271942,-1.317560695,0.26189533,5.030867459,4.88E-07,1.80E-05
NM_024016,927.796657,-1.298509371,0.258425322,5.024698664,5.04E-07,1.86E-05
NM_022371,1954.516931,-1.584584274,0.315639444,5.020235288,5.16E-07,1.90E-05
NM_001863,3601.11368,-1.193317249,0.237913559,5.015759737,5.28E-07,1.94E-05
NM_018230,2943.04078,-1.251366592,0.250037693,5.004711796,5.59E-07,2.05E-05
NM_182633,201.7843918,1.670996804,0.333896738,-5.004531681,5.60E-07,2.05E-05
NM_004415,1022.685613,-1.290260538,0.258073785,4.999580012,5.75E-07,2.10E-05
NM_178557,613.3718619,-1.441681581,0.288500829,4.997148831,5.82E-07,2.12E-05
NM_001164803,2210.43673,-1.503351733,0.300937568,4.995560181,5.87E-07,2.13E-05
NM_018353,1708.524196,-1.205091141,0.241313371,4.993884652,5.92E-07,2.15E-05
NM_207459,83.68121652,-2.082089397,0.417034765,4.992603912,5.96E-07,2.16E-05
NM_005815,110.1379684,-1.824158359,0.365614078,4.989300109,6.06E-07,2.19E-05
NM_016422,7093.789527,-1.202952755,0.241529711,4.98055808,6.34E-07,2.29E-05
NM_003543,17.0501139,3.309952191,0.665125627,-4.976431606,6.48E-07,2.33E-05
NM_001424,1646.865219,-1.210353435,0.243620511,4.968191846,6.76E-07,2.43E-05
NM_152890,37.47036482,2.599897484,0.523744102,-4.964060639,6.90E-07,2.48E-05
NM_006939,1359.010417,1.333216484,0.268721659,-4.961328721,7.00E-07,2.51E-05
NM_144570,6939.630776,-1.271119445,0.256338344,4.95875657,7.09E-07,2.54E-05
NM_003365,6875.265429,-1.15032002,0.232007781,4.958109657,7.12E-07,2.54E-05
NM_001252124,195.6003877,-1.592150726,0.321194768,4.956963455,7.16E-07,2.55E-05
NM_024806,209.8369806,1.645565293,0.332196046,-4.953596865,7.29E-07,2.59E-05
NM_001198832,15.56582735,3.289049257,0.664185095,-4.952007029,7.35E-07,2.61E-05
NM_001144831,985.9804731,-1.24663523,0.251920805,4.948520342,7.48E-07,2.65E-05
NM_003311,3444.145777,1.292627937,0.261303299,-4.946848891,7.54E-07,2.67E-05
NM_005588,19.60065032,3.133971356,0.633796421,-4.944760261,7.62E-07,2.69E-05
NM_001130924,624.6749859,-1.636512686,0.331239072,4.940578646,7.79E-07,2.74E-05
NM_004541,2068.16139,-1.179662134,0.238817753,4.939591472,7.83E-07,2.75E-05
NM_004163,389.8083942,1.453723978,0.294529745,-4.935745897,7.98E-07,2.80E-05
NR_046235,35021.5109,1.27452996,0.258416825,-4.932070357,8.14E-07,2.85E-05
NM_006486,106.3685654,-1.936384775,0.393345365,4.922861559,8.53E-07,2.98E-05
NM_006931,281.4146887,1.456768852,0.296455663,-4.913951845,8.93E-07,3.11E-05
NR_073431,107.196875,1.903421817,0.387413565,-4.913152217,8.96E-07,3.12E-05
NM_024667,5035.541619,1.166043604,0.237432474,-4.911053597,9.06E-07,3.15E-05
NM_007207,64.396248,2.287328943,0.466660452,-4.901484439,9.51E-07,3.30E-05
NM_001289922,46.86805244,2.390801873,0.487984269,-4.899342099,9.62E-07,3.33E-05
NM_017525,1899.002494,1.343657244,0.274689017,-4.891557943,1.00E-06,3.46E-05
NM_001024213,51.23473092,2.374342691,0.485567374,-4.889831606,1.01E-06,3.48E-05
NM_001262,70.48044269,-2.231229249,0.456830553,4.884150662,1.04E-06,3.57E-05
NM_015934,7453.051654,-1.473991728,0.301780918,4.884310578,1.04E-06,3.57E-05
NR_024399,19.40386373,3.115539607,0.637931521,-4.88381512,1.04E-06,3.57E-05
NM_001144989,367.7909322,1.37955443,0.283229352,-4.870803191,1.11E-06,3.80E-05
NR_002834,131.6582692,1.739468268,0.357112813,-4.870920907,1.11E-06,3.80E-05
NM_005733,3805.853814,-1.217737058,0.250066231,4.869658151,1.12E-06,3.82E-05
NM_003536,48.45392541,2.463136576,0.505899749,-4.868823479,1.12E-06,3.82E-05
NR_036536,408.4021148,-1.342311362,0.275677362,4.869138884,1.12E-06,3.82E-05
NM_138471,1906.050964,-1.270621492,0.261065169,4.867066316,1.13E-06,3.85E-05
NM_003183,4383.894791,1.172906557,0.241103487,-4.864743239,1.15E-06,3.89E-05
NM_004923,40.85974311,-2.459977657,0.506582428,4.85602643,1.20E-06,4.05E-05
NM_001039570,1072.27434,-1.418346478,0.292164462,4.854616705,1.21E-06,4.07E-05
NR_073405,445.8475807,1.329358703,0.273822294,-4.854822751,1.20E-06,4.07E-05
NM_003526,38.60292718,2.609332221,0.537664037,-4.853090481,1.22E-06,4.09E-05
NM_181708,366.1350468,1.372829521,0.283061219,-4.849938565,1.23E-06,4.15E-05
NM_004537,838.5969161,-1.237417422,0.255283359,4.84723104,1.25E-06,4.20E-05
NM_032361,326.116744,-1.385990031,0.286064539,4.845025655,1.27E-06,4.24E-05
NM_152318,473.6414057,-1.527262183,0.315301369,4.843817159,1.27E-06,4.26E-05
NM_133264,4622.635081,1.153138452,0.238200958,-4.841031965,1.29E-06,4.31E-05
NM_020197,1046.456479,-1.211625192,0.250345347,4.839815107,1.30E-06,4.33E-05
NM_001322816,43.99906911,2.481615615,0.512974548,-4.83769736,1.31E-06,4.37E-05
NM_000899,134.9138957,-1.699274785,0.351339219,4.836564479,1.32E-06,4.39E-05
NM_031484,1269.787561,-1.182772796,0.244594435,4.835648844,1.33E-06,4.40E-05
NM_152772,153.1723082,2.220414041,0.459721134,-4.829915086,1.37E-06,4.52E-05
NM_001539,651.5105214,-1.610661868,0.333610869,4.827965798,1.38E-06,4.56E-05
NR_106816,63.05349044,2.221508414,0.460488742,-4.824240447,1.41E-06,4.63E-05
NM_138434,609.9113791,1.265876353,0.262492364,-4.822526388,1.42E-06,4.67E-05
NR_024498,215.6414606,1.567028788,0.325009089,-4.821492206,1.42E-06,4.68E-05
NM_006097,277.3622385,-1.524423316,0.316394554,4.818108591,1.45E-06,4.75E-05
NM_013299,377.1343891,-1.387583371,0.288144854,4.815575758,1.47E-06,4.81E-05
NM_006796,2526.72783,-1.322877697,0.274727909,4.815228644,1.47E-06,4.81E-05
