,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NR_035463,0.164147781,-0.043555641,0.148967141,0.292384216,0.769992875,1
NR_035464,1.669487971,-0.516956393,0.312986966,1.651686649,0.098598446,0.591417038
NR_035469,0.338078727,0.094361132,0.148967141,-0.633435884,0.526449038,1
NR_035471,1.269759652,-0.213123361,0.24678932,0.863584215,0.387816339,0.960096674
NR_035472,1.183436409,0.003674138,0.240614937,-0.015269784,0.987816948,1
NR_035473,0.321144125,0.002819093,0.160220555,-0.017595076,0.985961885,1
NR_035479,0.161483081,0.048388875,0.148967141,-0.324829184,0.745310356,1
NR_035481,0.256668794,0.071375004,0.148967141,-0.479132534,0.631844346,1
NR_035486,0.339410466,0.113528306,0.162562547,-0.698366925,0.484947756,1
NR_035490,0.660695392,0.177605724,0.186364132,-0.953003789,0.340588151,0.926204519
NR_035494,6.804536298,0.522755102,0.340530755,-1.535118619,0.124754694,0.652345642
NR_035496,1.267292125,-0.111083845,0.282760482,0.392854914,0.694426643,1
NR_035501,5.889266452,0.172420382,0.345333107,-0.499287147,0.617577109,1
NR_035502,0.404219679,0.052146642,0.207722592,-0.251039819,0.801783324,1
NR_035503,9.797952489,-0.401703226,0.333514253,1.204455949,0.228413399,0.827501882
NR_036450,607.612527,-0.087637191,0.329213603,0.26620161,0.790083943,1
NR_036456,6.490201734,-0.63156928,0.348417045,1.812681925,0.069880894,0.50402564
NR_036469,6.103109218,-0.564481768,0.346232693,1.630353747,0.103026754,0.602198844
NR_036572,3.723568411,0.48175615,0.342236208,-1.407671482,0.15922837,0.723902576
NR_036582,2.033040306,-0.083814121,0.317747112,0.263776186,0.791952386,1
NR_036598,8.065680296,0.38818319,0.32454163,-1.196096752,0.231658805,0.831860995
NR_036602,254.1734632,0.011370103,0.131395797,-0.086533233,0.931042539,1
NR_036607,1.031294182,-0.269233307,0.266149027,1.011588546,0.311734824,0.902140487
NR_036613,173.0566374,0.182299924,0.137334873,-1.327411747,0.184372516,0.770127381
NR_036615,332.0495063,0.466393768,0.142603538,-3.270562391,0.001073339,0.033010459
NR_036616,3.192761571,0.242708515,0.332936801,-0.728992753,0.466006096,0.993597261
NR_036629,0.617199212,-0.205744889,0.204294279,1.007100592,0.313886437,0.904509552
NR_036630,7.467253427,0.513567426,0.340012625,-1.510436346,0.13093212,0.666867625
NR_036654,12.76090709,0.159529494,0.320835019,-0.497232173,0.619025336,1
NR_036696,0.166297805,0.048388875,0.148967141,-0.324829184,0.745310356,1
NR_037145,146.2787647,0.101370666,0.139305239,-0.727687396,0.466804968,0.993652851
NR_037204,1.059703068,0.382437635,0.267631927,-1.428968652,0.153013244,0.713159184
NR_037206,3.692425663,-0.090943593,0.336076786,0.270603615,0.786695915,1
NR_037212,2.454050282,0.415161503,0.31623986,-1.312805736,0.189248417,0.77674205
NR_037217,9.009138732,0.065894058,0.324256535,-0.20321582,0.838966348,1
NR_037218,8.629095523,0.189592446,0.333359294,-0.568733044,0.569537319,1
NR_037220,6.205480597,-0.143316241,0.348728689,0.410967741,0.68109619,1
NR_037221,10.71027318,-0.146716682,0.318516357,0.460625267,0.64506748,1
NR_037222,0.341117618,0.113764427,0.162721185,-0.699137158,0.484466319,1
NR_037224,100.1298255,0.537699168,0.274103627,-1.96166382,0.049801637,0.423995246
NR_037225,0.750266207,-0.052786001,0.245158961,0.215313367,0.829523008,1
NR_037227,0.935656394,0.198145412,0.241503916,-0.820464593,0.411951306,0.96860424
NR_037228,1.400469911,0.059111646,0.301433153,-0.196102007,0.844530325,1
NR_037234,0.736945125,-0.045311262,0.244930014,0.184996771,0.853231568,1
NR_037235,0.827779193,0.247870497,0.235818564,-1.051106803,0.29320954,0.890300455
NR_037236,0.14666454,0.002416617,0.148967141,-0.016222484,0.987056898,1
NR_037237,0.492415928,0.197674946,0.178289281,-1.108731521,0.26754602,0.871445899
NR_037238,0.151219648,-0.043555641,0.148967141,0.292384216,0.769992875,1
NR_037240,0.323478138,0.003700711,0.181868947,-0.020348232,0.983765581,1
NR_037243,27.11570853,-0.02104317,0.282193225,0.074570075,0.940556785,1
NR_037274,0.839093892,-0.096301728,0.266437282,0.361442388,0.717768765,1
NR_037275,2.374689998,0.008509364,0.314351264,-0.027069603,0.978404219,1
NR_037280,0.233730081,0.071375004,0.148967141,-0.479132534,0.631844346,1
NR_037281,10.24159061,0.563059767,0.338938284,-1.6612457,0.096664111,0.588078173
NR_037282,1.690114691,0.053526498,0.320860587,-0.166821668,0.867510369,1
NR_037283,17.38375799,-0.509623472,0.268154683,1.90048321,0.057369736,0.458835201
NR_037292,0.157432364,0.002416617,0.148967141,-0.016222484,0.987056898,1
NR_037295,0.164147781,-0.043555641,0.148967141,0.292384216,0.769992875,1
NR_037296,0.161483081,0.048388875,0.148967141,-0.324829184,0.745310356,1
NR_037302,0.153519851,0.002416617,0.148967141,-0.016222484,0.987056898,1
NR_037312,0.14666454,0.002416617,0.148967141,-0.016222484,0.987056898,1
NR_037569,385.9027796,-0.005745243,0.168821022,0.034031564,0.972851981,1
NR_037588,36.30663707,0.25518628,0.205529452,-1.24160444,0.214382543,0.811485662
NR_037603,0.978788478,0.168353106,0.259503376,-0.64875112,0.516499256,1
NR_037604,112.8812333,0.044121751,0.22630236,-0.194968146,0.845417885,1
NR_037610,4.792728283,-0.126292334,0.344474382,0.366623298,0.713900027,1
NR_037617,1.482347541,0.008222529,0.321501096,-0.025575431,0.979595983,1
NR_037622,3.908854252,0.394243392,0.34815076,-1.132392736,0.257469357,0.862713291
NR_037666,22.42372399,-0.325567495,0.277156941,1.174668381,0.240127414,0.842495254
NR_037679,0.312702729,0.002416617,0.148967141,-0.016222484,0.987056898,1
NR_037680,9.160803898,0.420109926,0.335443757,-1.252400491,0.210423968,0.804316797
NR_037681,14.44586402,0.194686536,0.341438915,-0.570194338,0.568545896,1
NR_037682,4.625988181,0.090677271,0.349094564,-0.25974988,0.795056714,1
NR_037683,4.677176656,0.331068606,0.348367408,-0.950343225,0.341937882,0.927189161
NR_037689,1.193845403,-0.035478717,0.215994284,0.164257667,0.869528306,1
NR_037693,0.628398145,-0.12770512,0.201859093,0.632644871,0.526965578,1
NR_037865,13.79521654,0.459679178,0.285721315,-1.608837544,0.107651869,0.612889612
NR_037906,126.0035634,0.226207137,0.251039855,-0.901080576,0.36754548,0.947963162
NR_037908,1.622374885,0.298407527,0.265105373,-1.125618556,0.26032701,0.866007292
NR_037920,1.043514257,-0.031732006,0.255713214,0.124092162,0.901242304,1
NR_037954,813.8683261,-0.192734718,0.157193428,1.226099088,0.220161389,0.819589452
NR_037957,241.8876666,-0.158535738,0.184977095,0.857056048,0.39141391,0.961459815
NR_037958,82.54439395,0.306015027,0.198925187,-1.538342289,0.123964945,0.651129356
NR_037959,9.265234978,0.141341476,0.335348114,-0.421476878,0.673406892,1
NR_037960,27.80700325,0.414014577,0.25360673,-1.632506266,0.102572879,0.600880412
NR_037961,27.74345042,0.468386424,0.287850973,-1.627183743,0.103698079,0.603693701
NR_037963,0.818458559,-0.069140747,0.231951136,0.298083246,0.765639628,1
NR_037964,1299.153883,0.028273271,0.131479922,-0.215038698,0.829737147,1
NR_037970,27.46870544,-0.097086653,0.256502549,0.37850171,0.705057924,1
NR_037971,40.00860083,-0.334216098,0.258515625,1.292827456,0.196070742,0.784912612
NR_037973,5.744539581,-0.195719372,0.34913002,0.560591645,0.575075949,1
NR_037975,1.162131697,0.091337259,0.264093414,-0.345852088,0.729453877,1
NR_037976,0.934066559,-0.112916226,0.193343096,0.584019952,0.559206888,1
NR_037977,0.410369452,-0.113125737,0.149015622,0.759153542,0.447760714,0.983944806
NR_037982,2.107179614,-0.574363424,0.334788226,1.71560222,0.086234872,0.554471108
NR_037984,16.83561414,0.126099025,0.332035702,-0.379775501,0.70411207,1
NR_037986,8.996564719,-1.33129051,0.33869705,3.930623277,8.47E-05,0.004500825
NR_037987,522.2204439,-0.585273916,0.176135817,3.322855772,0.00089101,0.028825243
NR_037993,4.121176996,0.355999978,0.346396693,-1.027723375,0.304079969,0.898050369
NR_037994,1.134147359,-0.172496776,0.161520842,1.06795367,NA,1
NR_037995,0.710588856,-0.332459399,0.215416785,1.543330987,0.122750489,0.648393049
NR_037996,16.29684316,0.007518185,0.321423511,-0.023390278,0.98133896,1
NR_037997,2.97438494,-0.091283112,0.15765208,0.579016227,NA,1
NR_037998,6.206402378,0.06058182,0.340623869,-0.177855474,0.85883648,1
NR_037999,2.26235743,0.55157378,0.325723805,-1.693378783,0.090383391,0.568093789
NR_038005,0.246221671,-0.06654177,0.148967141,0.446687566,0.655100661,1
NR_038006,1.483089028,0.233560348,0.324446653,-0.719872884,0.471603265,0.995754162
NR_038009,56.82636617,-1.37891961,0.275372752,5.007465694,5.52E-07,6.25E-05
NR_038011,3856.881461,-0.027350325,0.220663815,0.123945673,0.90135829,1
NR_038014,3.841379693,-0.496558603,0.32765235,1.515504478,0.129644697,0.663966144
NR_038016,30.31592708,-0.155990473,0.283269644,0.550678395,0.581854158,1
NR_038017,0.494421126,-0.093327769,0.213121907,0.437907911,0.661453041,1
NR_038019,0.323893692,0.094361132,0.148967141,-0.633435884,0.526449038,1
NR_038020,2.102602216,0.110828634,0.300226554,-0.369150005,0.712015918,1
NR_038023,1.478577469,0.325428064,0.290283459,-1.121069955,0.262258087,0.867873547
NR_038025,0.689354679,-0.227255442,0.247594239,0.917854319,0.35869514,0.94385726
NR_038027,5.159254258,-0.170106079,0.343034211,0.495886629,0.619974401,1
NR_038029,21.28348043,0.223616334,0.301489033,-0.741706363,0.458265264,0.989269976
NR_038030,0.505006956,0.083356941,0.194675041,-0.428185042,0.668516406,1
NR_038032,16.97218156,0.812979705,0.302637258,-2.686317316,0.007224444,0.126488655
NR_038037,33.57946579,-0.018174307,0.269727568,0.067380234,0.946279005,1
NR_038038,0.697310749,-0.009880151,0.208348516,0.047421269,0.962177478,1
NR_038040,947.9340638,0.081246236,0.218985403,-0.371012106,0.710628515,1
NR_038042,0.939964748,-0.358424031,0.244717672,1.464643027,0.143018336,0.689737976
NR_038043,110.2325859,0.454272272,0.195140053,-2.327929426,0.019915851,0.250441497
NR_038044,3.498382367,0.637313648,0.340600728,-1.871145876,0.061324864,0.474633128
NR_038045,0.494392517,-0.157785958,0.196412214,0.803340867,0.421777743,0.974764803
NR_038047,12.55675397,0.043087085,0.310340453,-0.13883812,0.88957807,1
NR_038050,39.28073105,-0.586519177,0.238290094,2.461366172,0.013840902,0.200703984
NR_038051,0.184190123,0.048388875,0.148967141,-0.324829184,0.745310356,1
NR_038053,5.01458088,0.462877362,0.348080369,-1.329800251,0.183584093,0.770127381
NR_038055,3.552670672,-0.03685145,0.157993422,0.233246737,0.815569816,1
NR_038058,38.24624474,-0.486529379,0.281958767,1.72553379,0.08443132,0.549031278
NR_038059,1.103108813,-0.020617656,0.275465072,0.074846717,0.940336671,1
NR_038060,7.314413299,-0.124278776,0.341401093,0.364025711,0.71583881,1
NR_038065,0.506045638,0.148101693,0.154919975,-0.955988361,0.339078115,0.92530942
NR_038067,6.591083456,0.475573258,0.342841547,-1.387151771,0.165395488,0.736147818
NR_038073,65.48116528,0.399524336,0.211368228,-1.890181603,0.058733676,0.464184705
NR_038077,0.64768494,-0.133201978,0.205487031,0.648225716,0.516838971,1
NR_038079,0.399418648,-0.147965453,0.169071366,0.875165656,0.381483777,0.958804421
NR_038088,0.176146281,0.002416617,0.148967141,-0.016222484,0.987056898,1
NR_038089,2.516192122,0.373031295,0.342217182,-1.090042567,0.275694394,0.87658677
NR_038090,3.817821811,-0.258393365,0.349116052,0.740136019,0.459217465,0.989812784
NR_038091,8.942849175,0.792354585,0.340692503,-2.325717699,0.020033616,0.251415154
NR_038097,36.1902325,-0.671349227,0.241533631,2.77952691,0.005443814,0.103765426
NR_038101,6.943264465,-0.197094413,0.345635272,0.570238135,0.568516194,1
NR_038116,1.012455974,0.228288381,0.283569178,-0.805053576,0.420788764,0.974708829
NR_038124,1.6325298,0.554154621,0.317228449,-1.746862941,0.080661115,0.539000714
NR_038126,27.01863717,-0.57723874,0.235410865,2.452047999,0.014204571,0.204473655
NR_038130,0.499666989,0.091264622,0.19497865,-0.468074952,0.639730991,1
NR_038151,51.21450884,0.320331279,0.231895204,-1.381362244,0.167167609,0.737754806
NR_038153,95.28025447,-0.001101138,0.211178631,0.00521425,0.995839649,1
NR_038156,3.359434729,-0.266382626,0.33534686,0.794349547,0.426991967,0.977493805
NR_038158,36.98558665,-0.221848662,0.251613665,0.881703553,0.377937139,0.957724158
NR_038162,15.4808575,0.093678216,0.311047243,-0.30117038,0.763284575,1
NR_038166,918.1036482,0.195729862,0.139087933,-1.407238267,0.159356748,0.724310119
NR_038175,17.91174081,0.397149272,0.295746049,-1.342872619,0.179313224,0.760793011
NR_038184,0.912383547,-0.058292152,0.266247339,0.218939849,0.826696904,1
NR_038186,59.71841671,-0.237552066,0.189661364,1.252506366,0.21038541,0.804316797
NR_038349,1.773553892,0.143511787,0.306966334,-0.467516372,0.640130482,1
NR_038463,0.425835408,0.071375004,0.148967141,-0.479132534,0.631844346,1
NR_038860,30.09503831,-0.46032723,0.232891292,1.976575533,0.04808963,0.418423896
NR_039536,23.64286464,0.641316627,0.255160285,-2.51338733,0.011957797,0.18150461
NR_039549,10.56258688,0.239275728,0.344332612,-0.694897084,0.4871198,1
NR_039553,0.246063001,0.025402746,0.148967141,-0.170525834,0.86459662,1
NR_039557,0.366527415,-0.080127746,0.164534393,0.48699694,0.626260499,1
NR_039559,4.283699631,-0.221119117,0.347972226,0.635450478,0.525134655,1
NR_039562,0.245983665,0.071375004,0.148967141,-0.479132534,0.631844346,1
NR_039565,0.735404977,-0.200699292,0.230383676,0.871152396,0.383670949,0.959542738
NR_039566,0.977662092,0.0870488,0.273870801,-0.317846226,0.750601585,1
NR_039567,6.002374465,-0.108704367,0.34896662,0.311503623,0.755417789,1
NR_039579,3.045530352,-0.391070715,0.348159629,1.123251182,0.261330831,0.867019527
NR_039580,0.172836602,0.048388875,0.148967141,-0.324829184,0.745310356,1
NR_039583,0.514631105,0.167452035,0.1961099,-0.853868341,0.393177943,0.961898391
NR_039586,347.8134644,0.387022615,0.219088194,-1.766515152,0.077309462,0.526568924
NR_039595,2.735688219,-0.083846876,0.328704818,0.255082588,0.798659312,1
NR_039597,0.165078601,0.002416617,0.148967141,-0.016222484,0.987056898,1
NR_040256,16.14858409,0.553410907,0.347460973,-1.59272825,0.111221167,0.616521007
NR_040257,14.03421639,0.435552159,0.31410362,-1.386651194,0.16554815,0.736342733
NR_040259,0.359913836,-0.109622798,0.163908406,0.668805221,0.503619736,1
NR_040265,65.01744659,0.359038064,0.237869615,-1.509390195,0.131199097,0.667744127
NR_040271,0.404242467,0.032787901,0.168223391,-0.194906908,0.845465826,1
NR_040272,1.412193983,0.269025228,0.31977311,-0.841300346,0.400179697,0.965494032
NR_040274,0.164147781,-0.043555641,0.148967141,0.292384216,0.769992875,1
NR_040276,0.661524901,0.131850209,0.25515304,-0.516749515,0.605331027,1
NR_040277,11.34846074,0.017467268,0.297631959,-0.058687474,0.953201036,1
NR_040278,79.1629208,0.048641623,0.223406123,-0.217727349,0.827641554,1
NR_040279,1.634003268,-0.381273499,0.264622798,1.440818788,0.149635884,0.707018629
NR_040283,0.635179204,-0.063973759,0.203307998,0.314664252,0.753016589,1
NR_040286,0.823517364,0.176014151,0.251723826,-0.699235163,0.484405079,1
NR_040287,1.505968814,-0.264792824,0.312519923,0.847283019,0.39683739,0.963668379
NR_040290,0.251704177,-0.020569512,0.148967141,0.138080866,0.890176507,1
NR_040292,19.64764584,0.200209764,0.305064685,-0.656286269,0.511639951,1
NR_040296,45.13944862,-0.151235389,0.206398503,0.732734911,0.463720127,0.991905524
NR_040297,365.3623122,1.002945013,0.195580914,-5.128031112,2.93E-07,3.65E-05
NR_040298,4.400124393,0.016848537,0.346358466,-0.048644796,0.96120237,1
NR_040300,14.7943051,0.069251396,0.278721374,-0.248461016,0.803777729,1
NR_040303,1.305893874,-0.107266839,0.180830999,0.593188333,NA,1
NR_040305,126.2006404,-0.568839207,0.344332369,1.652006196,0.098533288,0.591417038
NR_040308,5.637270134,-0.184265582,0.348341026,0.528980418,0.596819034,1
NR_040309,1.765577493,0.245265903,0.306659026,-0.799800047,0.423826656,0.975406256
NR_040310,0.906987963,-0.382157562,0.22733424,1.681038288,0.092755478,0.574198511
NR_040316,129.4914859,0.613722843,0.219870508,-2.791292242,0.005249805,0.101937799
NR_040317,1.5763923,0.248423734,0.31452603,-0.789835216,0.42962401,0.97786143
NR_040318,121.6461788,0.141935426,0.19973737,-0.710610266,0.47732578,0.998938417
NR_040321,438.4860659,-0.255665425,0.23225758,1.100783989,0.270990682,0.874871332
NR_040323,0.445080038,-0.110997185,0.172018316,0.645263757,0.518756275,1
NR_040327,3.217570521,0.281425742,0.348557997,-0.807400045,0.419436041,0.974708829
NR_040328,8.517631635,-0.18916424,0.340825453,0.555017937,0.578882392,1
NR_040329,8.45834422,0.040504077,0.342209832,-0.118360354,0.905782138,1
NR_040331,0.961395848,0.147705341,0.272640208,-0.5417592,0.587984401,1
NR_040334,60.51065915,-0.134935558,0.197655896,0.682679144,0.494809611,1
NR_040337,1.285916153,0.191198907,0.298214533,-0.641145503,0.521428153,1
NR_040338,0.226829472,-0.06654177,0.148967141,0.446687566,0.655100661,1
NR_040339,3.893011966,0.337699259,0.334821179,-1.008595873,0.313168487,0.903415234
NR_040340,29.4454919,-0.011778613,0.269203339,0.04375359,0.965100821,1
NR_040341,77.98616839,0.036156746,0.197518759,-0.183054746,0.854755063,1
NR_040342,2.587186244,-0.086836856,0.335142241,0.259104482,0.795554627,1
NR_040343,11.88144578,0.566422692,0.309257302,-1.83155802,0.067017296,0.494536866
NR_040348,1.991866023,0.463566937,0.333653691,-1.389365531,0.164721626,0.734238304
NR_040351,0.241005418,0.025402746,0.148967141,-0.170525834,0.86459662,1
NR_040352,4.507595163,0.205556662,0.34905732,-0.58889085,0.555934496,1
NR_040353,3.265040249,-0.150040212,0.339263532,0.442252696,0.658306357,1
NR_040354,3.820653796,-0.137962674,0.348077132,0.396356617,0.691841965,1
NR_040355,63.08053565,-0.303839185,0.207905915,1.461426357,0.143898472,0.692707758
NR_040358,1.110552691,-0.159991743,0.287698728,0.55610862,0.578136602,1
NR_040359,10.99409459,-0.068726163,0.324529828,0.211771483,0.832285317,1
NR_040360,0.159904582,0.048388875,0.148967141,-0.324829184,0.745310356,1
NR_040361,4.763057972,-0.378243629,0.344507616,1.097925304,0.272237108,0.875656435
NR_040362,2.322627659,0.043445811,0.321343935,-0.135200345,0.892453474,1
NR_040363,1.17446764,-0.104368871,0.278166489,0.375202893,0.707509579,1
NR_040365,3.661214393,0.048637957,0.337657873,-0.144045085,0.885464868,1
NR_040366,29.7769298,-0.432662455,0.24532634,1.763620066,0.077795967,0.528215973
NR_040367,1.364252838,-0.279582639,0.302395291,0.924560162,0.355194743,0.941296274
NR_040371,34.74073849,-0.237513895,0.250578352,0.947862786,0.343199312,0.927662325
NR_040374,2.046583405,-0.032837092,0.32637074,0.100612855,0.919857791,1
NR_040375,50.76301415,0.40381968,0.229902012,-1.756486063,0.079005449,0.534100829
NR_040376,51.23429159,0.697822899,0.213350538,-3.270781067,0.001072509,0.033010459
NR_040381,0.171112529,0.048388875,0.148967141,-0.324829184,0.745310356,1
NR_040383,0.151219648,-0.043555641,0.148967141,0.292384216,0.769992875,1
NR_040385,56.01828615,0.031494859,0.221413546,-0.142244498,0.886886885,1
NR_040386,0.155132161,-0.043555641,0.148967141,0.292384216,0.769992875,1
NR_040389,14.09981195,-0.251587667,0.3013734,0.834803826,0.403828171,0.966749823
NR_040390,2.402002047,-0.269107324,0.320625515,0.83931974,0.401289909,0.965921017
NR_040391,4.086005886,0.226132574,0.348563535,-0.648755682,0.516496307,1
NR_040392,20.96440587,0.163079155,0.272223582,-0.599063291,0.54913068,1
NR_040401,175.7444989,-0.160114315,0.183186774,0.874049536,0.382091278,0.959348228
NR_040402,69.93576483,-0.180882885,0.318233575,0.568396609,0.569765692,1
NR_040403,172.3682959,-0.151512885,0.135285901,1.119945864,0.262736832,0.86804869
NR_040404,8.573772578,-0.141948935,0.336928223,0.42130319,0.673533701,1
NR_040406,0.896859126,0.067167224,0.253105594,-0.265372343,0.79072264,1
NR_040408,0.172836602,0.048388875,0.148967141,-0.324829184,0.745310356,1
NR_040409,42.37669119,1.031761479,0.262691363,-3.927656655,8.58E-05,0.00454378
NR_040411,2.611451157,0.149820183,0.333445222,-0.449309733,0.653208238,1
NR_040412,0.725392487,0.059144233,0.26027893,-0.22723404,0.820241759,1
NR_040413,666.6093804,-0.049099107,0.17017701,0.288517864,0.772950358,1
NR_040414,17.36289096,0.345882867,0.273020343,-1.266875807,0.2051997,0.795834705
NR_040416,1.778505572,-0.327943234,0.27862337,1.17701266,0.239190453,0.841509367
NR_040417,88.30184651,-0.118728648,0.198380558,0.598489332,0.549513475,1
NR_040418,3.302279974,0.376866151,0.312907587,-1.204400812,0.228434698,0.827501882
